Country Name,CountryCode,Series Name,SeriesCode,Year,Value
Montenegro,MNE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.82
Montenegro,MNE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,
Montenegro,MNE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,3.279
Montenegro,MNE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,3737.42
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,
Montenegro,MNE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,
Montenegro,MNE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,
Montenegro,MNE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,
Montenegro,MNE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.99
Netherlands,NLD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,9.0
Netherlands,NLD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,3.454
Netherlands,NLD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,36463.7
Netherlands,NLD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,1.7
Netherlands,NLD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,93.85
Netherlands,NLD,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,32.1
Netherlands,NLD,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,24.42
Netherlands,NLD,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,13.59
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,72.95
North Macedonia,MKD,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,39.0
North Macedonia,MKD,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,4.074
North Macedonia,MKD,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,138077.82
North Macedonia,MKD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,19.4
North Macedonia,MKD,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,87.32
North Macedonia,MKD,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,0.98
North Macedonia,MKD,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,1.05
North Macedonia,MKD,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,0.47
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.63
Norway,NOR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,5.7
Norway,NOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,2.651
Norway,NOR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,547126.26
Norway,NOR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,60.2
Norway,NOR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,54.34
Norway,NOR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,12.06
Norway,NOR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,6.57
Norway,NOR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,8.23
Poland,POL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.75
Poland,POL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,33.0
Poland,POL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,5.659
Poland,POL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,27683.66
Poland,POL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,6.9
Poland,POL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,96.22
Poland,POL,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,26.97
Poland,POL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,45.44
Poland,POL,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,14.47
Portugal,PRT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,76.31
Portugal,PRT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,47.0
Portugal,PRT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,3.089
Portugal,PRT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,16939.89
Portugal,PRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,20.1
Portugal,PRT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,84.04
Portugal,PRT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,17.61
Portugal,PRT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,10.87
Portugal,PRT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,6.11
Romania,ROU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.16
Romania,ROU,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,144.0
Romania,ROU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,2.594
Romania,ROU,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,9715.61
Romania,ROU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,16.4
Romania,ROU,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,84.82
Romania,ROU,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,9.43
Romania,ROU,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,18.74
Romania,ROU,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,8.34
Russian Federation,RUS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,65.48
Russian Federation,RUS,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,95.0
Russian Federation,RUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,10.464
Russian Federation,RUS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,333638.72
Russian Federation,RUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,3.5
Russian Federation,RUS,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,91.13
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,189.17
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,165.59
Russian Federation,RUS,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,77.79
San Marino,SMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,
San Marino,SMR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,4.3
San Marino,SMR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,0.583
San Marino,SMR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,45446.07
San Marino,SMR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,
San Marino,SMR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,
San Marino,SMR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,
San Marino,SMR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,
San Marino,SMR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,
Serbia,SRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,71.58
Serbia,SRB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,
Serbia,SRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,6.471
Serbia,SRB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,347463.06
Serbia,SRB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,22.1
Serbia,SRB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,84.75
Serbia,SRB,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,
Serbia,SRB,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,
Serbia,SRB,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,73.05
Slovak Republic,SVK,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,22.0
Slovak Republic,SVK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,1.304
Slovak Republic,SVK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,8034.7
Slovak Republic,SVK,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,3.7
Slovak Republic,SVK,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,72.52
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,4.06
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,9.82
Slovak Republic,SVK,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,3.91
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.97
Spain,ESP,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,23.0
Spain,ESP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,4.776
Spain,ESP,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,21575.21
Spain,ESP,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,7.9
Spain,ESP,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,80.63
Spain,ESP,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,90.46
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,47.19
Spain,ESP,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,27.31
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.64
Sweden,SWE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,5.4
Sweden,SWE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,4.598
Sweden,SWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,346816.64
Sweden,SWE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,39.8
Sweden,SWE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,34.83
Sweden,SWE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,21.21
Sweden,SWE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,13.63
Sweden,SWE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,3.88
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,79.68
Switzerland,CHE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,9.2
Switzerland,CHE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,3.376
Switzerland,CHE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,70975.56
Switzerland,CHE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,18.2
Switzerland,CHE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,54.36
Switzerland,CHE,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,16.55
Switzerland,CHE,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,5.75
Switzerland,CHE,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,2.72
Ukraine,UKR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,67.68
Ukraine,UKR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,114.0
Ukraine,UKR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,6.971
Ukraine,UKR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,36325.9
Ukraine,UKR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,1.2
Ukraine,UKR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,84.18
Ukraine,UKR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,26.92
Ukraine,UKR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,80.79
Ukraine,UKR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,29.1
United Kingdom,GBR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,77.74
United Kingdom,GBR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,12.0
United Kingdom,GBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,3.947
United Kingdom,GBR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,25473.9
United Kingdom,GBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,1.0
United Kingdom,GBR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,88.41
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,122.95
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,62.32
United Kingdom,GBR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,18.58
Malta,MLT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2000,78.35
Malta,MLT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2000,4.6
Malta,MLT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2000,18.911
Malta,MLT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2000,15492.89
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2000,0.0
Malta,MLT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2000,
Malta,MLT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2000,0.46
Malta,MLT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2000,0.0
Malta,MLT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2000,0.01
Albania,ALB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,75.64
Albania,ALB,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,20.0
Albania,ALB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,9.314
Albania,ALB,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,255005.66
Albania,ALB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,39.0
Albania,ALB,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,60.96
Albania,ALB,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,1.55
Albania,ALB,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,0.54
Albania,ALB,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,0.18
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,
Andorra,AND,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,17.0
Andorra,AND,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,5.373
Andorra,AND,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,31751.25
Andorra,AND,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,15.4
Andorra,AND,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,
Andorra,AND,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,
Andorra,AND,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,
Andorra,AND,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,
Austria,AUT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,78.58
Austria,AUT,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,14.0
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,0.88
Austria,AUT,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,35317.13
Austria,AUT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,25.5
Austria,AUT,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,76.9
Austria,AUT,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,20.05
Austria,AUT,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,10.54
Austria,AUT,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,4.83
Belarus,BLR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,68.51
Belarus,BLR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,70.0
Belarus,BLR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,5.264
Belarus,BLR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,5789.64
Belarus,BLR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,6.3
Belarus,BLR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,91.23
Belarus,BLR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,6.12
Belarus,BLR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,3.26
Belarus,BLR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,3.51
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,77.97
Belgium,BEL,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,15.0
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,0.752
Belgium,BEL,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,32395.51
Belgium,BEL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,1.6
Belgium,BEL,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,75.63
Belgium,BEL,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,25.3
Belgium,BEL,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,30.7
Belgium,BEL,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,10.46
Bosnia and Herzegovina,BIH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,75.06
Bosnia and Herzegovina,BIH,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,82.0
Bosnia and Herzegovina,BIH,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,2.043
Bosnia and Herzegovina,BIH,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,4596.98
Bosnia and Herzegovina,BIH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,20.3
Bosnia and Herzegovina,BIH,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,87.3
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,2.13
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,1.33
Bosnia and Herzegovina,BIH,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,0.56
Bulgaria,BGR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,71.77
Bulgaria,BGR,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,61.0
Bulgaria,BGR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,5.911
Bulgaria,BGR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,6947.68
Bulgaria,BGR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,7.2
Bulgaria,BGR,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,73.15
Bulgaria,BGR,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,5.6
Bulgaria,BGR,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,7.87
Bulgaria,BGR,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,4.13
Croatia,HRV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,74.51
Croatia,HRV,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,35.0
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,7.166
Croatia,HRV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,8574.3
Croatia,HRV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,26.9
Croatia,HRV,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,77.79
Croatia,HRV,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,2001,4.38
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,2001,3.08
Croatia,HRV,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,2001,2.52
Czechia,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,2001,75.17
Czechia,CZE,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,2001,15.0
Czechia,CZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2001,3.431
Czechia,CZE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,2001,313263.16
Czechia,CZE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2001,6.3
Czechia,CZE,Fossil fuel energy consumption (% of total),EG.USE.COMM.FO.ZS,2001,89.02
